distance,speed,throttle,brake,gear,driver_code
818.1536111111112,179.0,60.0,False,5,LEC
828.0980555555557,179.0,62.0,False,5,LEC
842.0980555555557,180.0,72.0,False,5,LEC
862.3202777777778,182.0,72.0,False,5,LEC
870.5425,185.0,72.0,False,5,LEC
880.9313888888889,187.0,76.0,False,5,LEC
895.7869444444444,191.0,99.0,False,5,LEC
904.4980555555557,196.0,99.0,False,5,LEC
920.0536111111112,200.0,99.0,False,5,LEC
931.4425,205.0,99.0,False,5,LEC
943.4466666666666,215.0,99.0,False,5,LEC
953.0911111111112,217.0,99.0,False,5,LEC
969.968888888889,217.0,99.0,False,5,LEC
987.9355555555557,231.0,99.0,False,6,LEC
1008.8244444444445,235.0,99.0,False,6,LEC
1033.3244444444445,245.0,99.0,False,6,LEC
1049.8577777777778,248.0,99.0,False,6,LEC
1066.5244444444445,250.0,99.0,False,6,LEC
1077.7244444444443,252.0,99.0,False,6,LEC
1103.2244444444443,255.0,99.0,False,6,LEC
1114.468888888889,253.0,99.0,False,6,LEC
1137.0466666666669,254.0,99.0,False,6,LEC
1157.0355555555557,257.0,90.0,True,6,LEC
1176.7133333333336,253.0,52.0,True,6,LEC
1190.3800000000003,246.0,51.0,True,6,LEC
1203.646666666667,240.0,52.0,False,6,LEC
1216.7022222222224,235.0,60.0,False,6,LEC
1231.9688888888893,229.0,72.0,False,6,LEC
1252.413333333334,230.0,83.0,False,6,LEC
1262.635555555556,230.0,87.0,False,6,LEC
1283.613333333334,236.0,99.0,False,6,LEC
1296.835555555556,238.0,99.0,False,6,LEC
1320.835555555556,240.0,53.0,True,6,LEC
1346.2800000000004,229.0,48.0,False,6,LEC
1358.724444444445,224.0,55.0,False,6,LEC
1368.5633333333335,220.0,56.0,False,6,LEC
1383.163333333334,219.0,64.0,False,6,LEC
1406.9411111111117,214.0,86.0,False,6,LEC
1434.3188888888894,224.0,99.0,False,6,LEC
1444.274444444445,224.0,99.0,False,6,LEC
1459.6077777777782,230.0,76.0,False,6,LEC
1481.707777777778,221.0,29.0,True,6,LEC
1495.774444444445,211.0,47.0,False,5,LEC
1504.974444444445,207.0,57.0,False,5,LEC
1514.0411111111116,204.0,43.0,False,5,LEC
1525.1522222222227,200.0,57.0,False,5,LEC
1542.7522222222226,198.0,54.0,False,5,LEC
1560.085555555556,195.0,64.0,False,5,LEC
1573.1522222222225,196.0,74.0,False,5,LEC
1581.907777777778,197.0,77.0,False,5,LEC
1599.7744444444447,201.0,87.0,False,5,LEC
1613.450555555556,206.0,99.0,False,5,LEC
1634.950555555556,215.0,99.0,False,5,LEC
1647.172777777778,220.0,99.0,False,5,LEC
1659.7283333333337,226.0,97.0,False,5,LEC
1687.8394444444446,230.0,86.0,False,6,LEC
1703.1727777777778,230.0,83.0,False,6,LEC
1718.6394444444445,232.0,91.0,False,6,LEC
1731.5838888888889,233.0,87.0,False,6,LEC
1755.0838888888889,235.0,90.0,False,6,LEC
1781.5944444444444,238.0,99.0,False,6,LEC
1805.7944444444445,242.0,99.0,False,6,LEC
1824.927777777778,246.0,99.0,False,6,LEC
1835.8611111111115,246.0,99.0,False,6,LEC
1852.6611111111115,252.0,99.0,False,6,LEC
1863.8611111111115,252.0,99.0,False,6,LEC
1880.7944444444447,254.0,99.0,False,6,LEC
1892.1722222222224,256.0,99.0,False,6,LEC
1903.6833333333336,259.0,99.0,False,6,LEC
1921.15,262.0,99.0,False,7,LEC
1935.8166666666664,264.0,99.0,False,7,LEC
1956.5833333333333,267.0,99.0,False,7,LEC
1968.5833333333333,270.0,99.0,False,7,LEC
1989.7388888888888,272.0,99.0,False,7,LEC
2017.1388888888887,274.0,99.0,False,7,LEC
2032.4166666666663,275.0,99.0,False,7,LEC
2044.7277777777776,277.0,99.0,False,7,LEC
2060.2277777777776,279.0,99.0,False,7,LEC
2088.2497222222223,281.0,99.0,False,7,LEC
2100.783055555556,282.0,99.0,False,7,LEC
2119.716388888889,284.0,99.0,False,7,LEC
2132.3830555555555,285.0,99.0,False,7,LEC
2151.449722222222,286.0,99.0,False,7,LEC
2173.9275,289.0,99.0,False,7,LEC
2203.0275,291.0,99.0,False,7,LEC
2228.805277777777,290.0,90.0,True,7,LEC
2256.8830555555555,280.0,51.0,True,7,LEC
